98.328	57.387	98.883	57.238	97.8	56.6
53.928	55.987	54.083	56.438	53.4	56
53.328	52.987	53.483	53.238	52.8	53
72.528	63.987	73.083	64.238	72.4	63.4
52.928	51.987	53.083	52.238	52.4	52
75.928	66.587	76.683	66.838	75.6	66.2
56.328	52.987	56.683	53.438	55.8	53.2
53.128	59.787	53.283	60.238	52.6	59.8
69.328	57.587	69.883	57.838	68.8	57.2
40.728	91.387	41.283	91.638	41	91.6
69.328	56.787	69.683	57.038	68.8	56.4
49.528	50.587	49.683	51.038	49.2	51
72.528	63.387	72.683	63.838	72.72	63.2
68.928	52.387	70.283	52.438	68.4	52
52.528	54.187	52.683	54.438	52	54.2
81.328	41.587	81.683	41.638	80.6	41
89.328	69.787	89.683	69.638	88.8	69.2
79.128	54.587	79.683	54.838	78.4	54.2
68.128	58.787	68.483	59.238	67.8	58.2
52.728	57.987	53.283	58.438	52.4	58
55.728	51.387	55.883	51.838	55.2	51.6
56.928	92.787	57.683	93.238	57.2	92.6
63.528	55.787	64.083	55.838	63	55.6
73.928	54.987	74.283	55.238	73.4	54.6
75.128	61.587	75.483	61.838	74.6667	61.2
69.728	60.187	70.283	60.238	69.4	59.8
53.128	52.387	53.483	52.438	52.8	52.4
92.128	80.387	91.683	80.438	91	79.6
76.928	74.587	77.683	74.838	76.6	74.2
47.328	55.587	47.683	56.038	47.2	55.6
63.928	57.787	64.483	58.038	63.4	57.6
91.728	52.987	92.283	52.838	91	52.4
70.528	41.987	70.883	42.038	69.6	41.8
91.128	89.587	92.083	89.838	91.2	89
58.728	67.787	59.083	68.438	58.4	68
86.328	21.787	86.483	21.638	85.2	21.4
65.328	42.187	65.683	42.038	64.4	42.2
56.328	50.587	56.683	50.838	55.8	50.8
68.728	61.387	69.083	61.238	68.2	60.8
56.128	42.587	56.283	43.038	55.4	43
81.328	52.187	81.883	52.438	80.8	52
77.928	54.987	78.483	55.238	77.8	54.6
50.528	87.387	50.883	87.838	50.4	87.2
45.928	52.587	46.283	52.838	45.4	53
60.928	53.987	61.083	54.238	60.4	53.8
59.728	52.787	59.883	53.038	59.2	52.6
69.528	45.987	69.883	46.038	69	45.8
77.128	67.987	77.683	68.438	76.6	67.8
75.128	71.987	75.683	72.438	74.8	71.8
91.728	66.387	92.483	66.438	91.6	65.6
71.528	61.587	72.083	61.638	71.2	61.2
73.928	92.787	74.683	93.238	74.16	92.4
84.928	51.787	85.483	51.638	84.2	51.2
66.328	45.187	66.683	45.438	66	45
50.928	53.987	51.083	54.038	50.8	54
47.728	47.787	47.883	48.038	47.4	47.8
75.328	55.987	75.483	55.638	75	56
42.528	52.587	42.883	53.038	42.4	52.8
86.328	46.187	86.683	46.438	85.8	45.8
55.128	52.787	55.283	53.238	54.6	52.6
44.928	58.587	45.283	58.838	44.8	58.6
54.328	52.587	54.683	53.038	53.8	52.6
70.728	87.387	71.283	87.838	70.8	87
62.728	64.587	63.283	64.838	63	64.6
81.928	41.787	82.483	41.838	81.2	41.4
68.328	59.187	68.883	59.238	68	58.8
97.928	41.387	98.083	41.438	97.2	40.8
59.128	57.187	59.683	57.638	58.8	57.2
46.528	51.987	46.883	52.438	46.4	52.4
78.728	53.187	79.283	53.038	78.2	52.6
77.728	73.787	77.883	74.438	77.8	73
64.728	36.787	65.083	37.038	64	36.8
96.928	69.787	97.483	69.438	96.8	69
70.728	67.587	71.283	67.838	70.8	67
57.328	68.387	57.683	68.838	57.2	68.4
48.728	49.787	48.883	49.838	47.2	49.2
84.928	59.587	85.483	59.638	84.4	59.2
44.528	51.187	44.683	51.638	44.2	51.4
63.928	62.387	64.083	62.638	63.4	62.2
58.328	64.787	58.883	65.238	58.2	64.6
83.128	71.387	83.883	71.438	82.6	71
56.728	55.387	57.283	55.638	56.4	55.4
98.928	32.587	99.283	32.638	97.8	32.2
54.328	51.587	54.883	51.838	54	51.2
70.128	95.387	70.883	95.838	70.4	95
90.928	15.587	90.883	15.438	89.8	15.2
46.928	65.387	47.283	65.638	46.6	65.4
88.328	56.587	88.883	56.438	88	55.8
73.328	51.987	74.083	52.038	73.2	51.6
56.728	55.387	57.083	55.638	56.2	55.4
96.128	58.987	96.483	58.838	95.6	58.4
67.928	54.587	68.283	54.638	67.4	54.4
44.928	52.187	44.883	52.438	44.4	52.4
77.128	56.987	77.483	57.238	76.8	56.8
62.128	54.587	62.483	54.838	61.6	54.4
47.928	55.787	48.283	56.238	47.6	56
51.528	50.987	51.683	51.238	50.8	51
76.328	57.587	76.883	57.638	75.8	57.2
84.328	51.787	84.883	52.038	83.8	51.4
45.528	50.987	45.483	51.038	45	51.2
73.728	54.387	74.283	54.638	73.4	54.2
51.128	51.587	51.283	51.638	50.4	51.4
73.328	92.387	73.883	92.238	73.6	92
51.728	53.587	51.883	53.838	51.6	53.6
65.528	79.587	66.083	79.838	65.6	79.4
68.928	58.987	69.483	59.238	68.6	58.6
97.128	17.387	97.283	17.038	96	16.8
79.528	55.187	79.883	55.438	79	55
53.528	62.187	53.683	62.638	53.2	62
65.328	71.987	66.083	72.438	65.2	71.6
59.928	52.387	60.083	52.438	59.4	52.2
67.528	35.987	66.483	38.838	67.6	34.4
79.328	48.787	79.883	49.038	78.8	48.4
55.928	58.787	56.083	59.238	55.4	58.6
60.728	57.187	61.083	57.638	60.8	57
61.928	50.387	61.883	50.638	61.2	50
45.328	51.987	45.483	52.238	45	52.2
68.528	43.587	68.683	43.638	67.6	43.4
41.328	89.387	41.883	89.838	41.4	89.4
58.128	69.387	58.683	69.838	58.2	69.2
76.528	47.987	77.083	48.438	76	48
62.728	51.187	63.083	51.438	62.2	51
73.128	79.587	73.883	79.638	73.2	79.2
63.328	67.387	63.683	67.838	63	67.4
87.328	89.987	88.083	90.038	87.4	89.4
67.528	58.587	67.883	58.838	67.2	58.4
62.528	56.187	62.883	56.438	62.2	56.2
68.728	46.787	69.083	46.838	68	46.6
50.528	52.787	50.683	53.038	50	53
84.328	86.587	85.083	86.838	84.4	86.1333
91.328	61.787	92.083	62.038	90.8	61.2
94.128	56.187	94.683	56.038	93.8	55.4
55.728	71.787	56.083	72.438	55.6	71.6
60.928	84.587	61.483	84.638	61.2	84.2
66.928	71.187	67.483	71.438	66.6	71
75.128	58.787	75.683	59.238	74.8	58.2
51.328	53.587	51.683	54.038	50.8	53.6
48.528	57.787	49.083	58.238	48.4	57.8
69.728	73.387	73.243	75.238	69.2	72.8
78.128	53.387	78.483	53.638	77.6	53.2
45.328	57.787	45.483	58.438	45	58
74.728	49.187	75.083	49.238	74	49
76.528	51.987	77.083	52.238	76	51.6
66.328	61.387	66.683	61.638	66	61
58.928	51.987	59.283	52.038	58.6	51.8
79.328	43.387	79.683	43.438	78.6	43
81.928	55.787	82.683	55.838	81.4	55.2
60.728	37.187	60.883	37.638	60.2	37
60.328	58.787	60.683	59.038	59.6	58.4
82.528	27.987	82.683	27.838	81.6	27.6
79.328	65.387	79.683	65.438	79	64.8
67.328	16.387	67.283	16.638	66.2	16.2
67.528	64.787	68.283	65.038	67.4	64.2
80.928	53.187	81.483	53.238	80.4	52.6
70.728	60.787	71.283	61.038	70	60.4
63.128	53.387	63.483	53.638	62.8	53.2
55.928	59.787	56.683	60.238	55.8	59.8
93.928	75.987	94.483	76.038	93.6	75.2
45.928	54.787	46.283	55.038	45.6	54.8
60.928	61.387	61.483	61.838	60.8	61
71.528	56.187	72.283	56.238	71.2	55.8
61.528	57.187	62.083	57.238	61.2	57.2
63.528	56.787	63.683	57.038	63	56.4
71.128	58.187	71.683	58.438	70.8	57.8
72.928	53.787	73.683	54.038	72.4	53.6
45.728	69.987	46.083	70.638	45.8	70.2
50.128	54.787	50.683	55.238	50	54.8
67.528	63.387	67.883	63.838	67.2	63.2
45.728	58.187	46.083	58.438	45.2	58.2
60.928	55.187	61.083	55.438	60.4	55
58.528	53.587	59.083	53.838	58	53.4
51.728	29.987	51.883	30.238	50.8	30.4
60.928	51.987	61.283	52.438	60.4	51.8
63.328	68.587	64.083	69.038	63.2	68.4
75.728	88.387	76.283	88.438	75.6	87.8
64.728	48.387	65.083	48.438	64.2	48.2
53.528	53.187	53.883	53.438	53	53.4
61.528	50.587	62.083	50.438	61.2	50
62.328	89.987	63.083	90.638	62.6	89.8
79.728	46.787	80.083	46.838	79.2	46.4
77.328	82.187	78.283	82.238	77.2	81.6
78.528	45.387	78.683	45.438	77.8	45.2
70.528	64.787	70.883	65.038	69.8	64.2
54.528	69.587	55.083	69.838	54.4	69.6
73.128	84.787	73.883	85.038	73.4	84.4
91.328	54.187	91.883	54.238	90.8	53.6
50.028	40.187	50.483	40.438	49.6	40.4
78.928	96.587	79.883	96.638	79.2	96
56.728	54.787	56.883	55.238	56.4	55
60.128	50.187	60.683	50.438	59.8	49.8
54.928	71.187	55.283	71.838	54.8	71.2
99.328	60.787	99.483	59.238	98.8	59.8
58.128	17.587	58.083	17.638	57.2	17.8
95.328	40.787	96.483	40.038	94.2	40.6
78.328	54.187	78.883	54.238	80.8	51.9273
52.328	93.987	53.083	94.438	52.8	94
66.728	55.187	67.283	55.238	66.2	55
54.528	91.187	55.283	91.038	55	91.4
47.528	51.787	47.883	52.038	47	51.8
82.128	73.587	82.683	73.838	82	73.2
56.528	58.587	56.683	58.838	56	58.4
49.928	69.187	50.283	69.438	50.4	69
61.928	54.787	62.283	55.038	61.4	54.6
58.328	58.187	58.683	58.638	57.8	58.2
53.528	63.587	53.883	64.038	53.2	63.6
79.528	70.587	79.883	70.638	79.2	70
91.128	53.587	91.683	53.638	90.6	53
60.328	51.187	60.683	51.638	59.6	51.2
66.528	53.587	66.883	54.038	66	53.4
50.288	55.987	50.483	56.438	50	56
79.528	92.587	80.483	92.638	79.8	92
74.728	71.187	75.083	71.438	74.8	70.6
47.928	56.387	47.883	56.638	47.4	56.6
92.728	28.587	92.883	28.238	91.4	27.8
82.928	69.587	83.483	69.638	82.6	68.8
81.928	50.787	82.283	50.638	81.2	50
56.728	43.987	56.883	44.438	56	44.2
75.928	54.587	76.483	54.838	75.6	54.4
62.528	90.787	63.283	91.238	62.6	90.6
43.328	65.987	43.883	66.638	43.2	66
76.328	57.587	76.883	57.638	75.8	57.2
93.728	36.787	93.883	36.638	92.8	36.2
46.528	58.187	46.883	58.438	46.2	58.2
61.128	52.387	61.483	52.838	60.4	52.4
97.728	65.987	98.683	66.038	97.2	65.2
70.728	51.387	70.883	51.638	70.4	51
56.328	16.587	56.083	16.438	55.2	16.6
76.328	64.787	77.083	64.838	76	64.4
55.528	54.987	55.883	55.438	55.2	54.8
48.528	90.987	49.283	91.838	48.8	91.2
82.328	57.587	82.883	57.638	82.2	57.8
57.128	45.987	57.483	46.238	56.6	46
50.528	57.987	50.483	58.238	49.8	57.8
98.928	35.187	99.083	35.038	98	34.4
86.128	64.187	86.683	64.238	85.6	63.4
68.528	16.787	68.483	17.038	67.6	17
40.728	66.587	41.083	67.238	40.6	66.8
73.128	52.787	73.483	53.038	72.4	52.6
52.328	52.787	52.483	53.238	51.7	52.8
61.528	84.187	62.083	84.438	61.8	83.8
65.928	57.787	66.283	58.238	65.4	57.6
59.928	59.387	60.483	59.638	59.8	59.2
72.928	86.187	73.683	86.438	73.2	85.8
55.928	55.987	56.283	56.238	55.4	55.8
86.928	56.187	87.283	56.438	86.4	56
59.728	57.387	59.883	57.838	59.4	57.4
71.128	50.987	71.683	51.238	70.8	50.8
66.928	62.187	67.483	62.638	66.6	62.2
68.128	73.587	68.683	73.838	67.8	73.4
43.928	61.987	44.083	62.438	43.6	62.2
91.328	57.987	92.083	58.038	90.8	57.2
83.328	69.387	83.083	69.638	83	69
71.528	55.987	72.283	56.238	71	55.6
75.528	47.187	75.683	47.238	74.8	46.8
77.128	54.187	77.683	54.438	76.8	53.6
50.528	52.187	50.483	52.638	49.8	52.2
62.128	63.387	62.683	63.638	61.8	63.2
67.928	37.587	68.083	37.638	67.4	37.4
53.128	52.587	53.683	53.238	52.8	52.8
50.528	52.987	50.883	53.638	50	53
60.928	59.187	61.283	59.638	60.8	59
76.728	61.587	77.083	61.838	76.2	61.2
71.128	44.187	71.283	44.038	70.4	44
48.928	47.587	48.883	47.838	48.4	47.6
72.128	51.787	72.683	52.038	71.7333	51.4
77.728	66.387	78.283	66.438	77.4	65.8
54.928	84.187	55.283	84.438	55.2	84
59.528	64.987	59.883	65.638	59.2	65
81.528	67.187	82.083	67.238	81.2	66.8
57.328	52.787	57.483	53.038	56.8	52.6
65.928	41.987	66.083	42.038	65	42
79.528	32.987	80.083	32.638	78.6	32.6
64.528	66.587	65.083	66.838	64.2	66.4
52.728	50.387	52.883	50.438	52	50.4
63.328	34.587	63.483	35.038	34	26
47.728	59.787	48.083	60.438	47.6	59.8
53.528	70.787	53.883	71.038	53.4	70.6
70.728	42.787	71.283	42.638	70.1333	42.4
61.128	45.387	61.683	45.638	60.8	45.4
81.928	47.587	82.283	47.638	81.2	47
75.728	59.987	76.283	60.038	75.2	59.4
44.928	57.387	45.283	57.638	44.6	57.6
70.128	28.787	70.083	28.838	69.2	28.4
72.728	55.787	73.283	56.038	72.4	55.2
70.928	52.787	71.483	53.038	70.4	52.4
59.128	55.787	59.483	55.838	58.6	55.8
45.728	53.587	45.883	53.838	45.2	53.8
79.328	56.387	80.083	56.838	79	56.2
58.928	55.187	59.083	55.438	58.4	55.2
55.728	52.387	56.083	52.838	55.2	52.4
40.528	56.187	40.883	56.638	40.4	56.4
47.528	48.387	47.683	48.838	47	48.6
46.128	50.787	46.483	51.238	45.6	50.8
45.128	60.787	46.083	60.438	44.8	61
48.928	59.387	49.083	59.838	48.4	59.2
52.128	60.187	52.483	60.638	51.8	60.2
49.528	63.387	49.683	63.838	49.2	63.4
49.728	61.587	50.083	62.038	49.6	61.6
57.128	57.387	57.483	57.638	56.8	57.4
48.328	59.587	48.683	60.038	48	59.4
60.128	53.987	60.283	54.238	59.8	53.8
45.128	53.987	45.283	54.438	44.8	54.4
88.728	63.787	89.683	63.838	88.4	63.2
60.128	50.987	60.483	51.038	60	50.8
66.728	57.987	67.083	58.238	66.2	57.8
82.328	34.987	82.483	34.838	81.4	34.6
85.528	67.587	86.083	68.038	85	67.2
54.328	56.587	54.683	57.038	53.8	56.6
53.128	58.187	53.283	58.438	52.6	58
43.928	53.587	44.083	54.038	43.6	53.8
85.928	50.187	86.483	50.238	85.2	49.6
50.928	63.987	50.883	64.438	50.4	63.8
59.128	60.387	59.883	60.838	58.8	60.6
86.928	59.387	87.483	59.438	86.4	58.8
57.928	53.987	58.283	54.238	57.4	51.6857
59.528	46.387	59.683	46.438	59	46.2
67.328	58.387	67.883	58.638	66.8	58.2
61.728	49.787	61.883	49.838	61.0667	49.6
96.728	85.187	97.683	84.838	96.6	84.6
48.728	53.187	48.883	53.438	48.2	53.2
40.128	82.987	40.483	83.238	40.2	83.4
70.728	53.987	71.283	54.238	70	53.8
74.928	58.387	75.483	58.638	74.4	58
68.128	18.787	68.283	18.638	67.2	18.6
62.528	55.187	62.483	55.238	62	54.8
61.128	47.987	61.483	48.238	60.4	48.2
43.928	61.987	44.883	61.838	44.4	61.6
59.928	53.387	60.083	53.838	59.4	53.4
59.328	50.187	59.683	50.438	59.2	50
82.128	54.387	82.683	54.238	81.6	54
53.928	59.587	54.083	60.038	53.6	59.6
79.328	40.987	79.683	40.838	78.8	40.4
70.128	60.987	70.683	61.238	70	60.8
63.928	56.387	64.283	56.638	63.4	56.2
59.728	45.587	60.083	45.638	59.2	45.4
54.528	66.587	54.683	67.038	54.2	66.6
85.528	52.387	86.083	52.438	85	51.8
77.128	52.387	77.483	52.638	76.4	52.2
94.128	64.587	94.883	64.638	93.8	63.8
43.928	60.787	43.883	61.238	43.4	61
52.128	54.187	52.283	54.438	51.8	54.4
50.528	55.787	50.683	56.038	50	56
55.728	59.387	56.083	60.038	55.6	59.6
54.128	48.987	54.283	49.238	53.8	49
59.728	56.387	60.083	56.638	59.4	56.2
66.728	55.187	67.083	55.238	66	54.8
42.128	51.387	42.283	52.038	41.8	51.8
45.328	52.187	45.283	52.438	45	52.2
98.328	69.187	99.283	69.238	97.6	68.2
95.128	57.987	93.483	58.638	94.6	57
64.928	41.987	65.083	42.238	64.2	41.8
63.528	51.587	63.883	51.638	63	51.4
71.928	55.187	72.483	55.238	71.4	54.8
42.728	79.787	42.883	80.238	42.4	80.4
40.728	51.987	41.083	52.238	40.6	52.2
68.328	54.387	68.483	54.438	67.4	54.4
76.328	92.387	77.083	92.638	76.4	92.2
74.928	52.987	75.483	53.038	74.6667	52.6
80.328	60.587	80.683	60.638	80	60
72.728	53.587	73.083	53.838	72.4	53.4
39.528	85.587	39.883	86.238	39.6	85.8
55.328	51.387	55.483	51.438	54.8	51.2
62.528	55.187	62.683	55.238	61.8	55
93.728	79.387	94.483	79.238	93.6	78.4
74.528	52.587	75.283	52.838	74.1333	52.4
84.328	47.587	84.883	47.438	84.8	47.6
70.128	54.187	70.483	54.438	69.6	53.8
53.528	42.787	53.683	43.238	53	42.8
46.528	54.587	46.683	55.038	46.4	54.8
93.928	56.787	94.683	57.038	93.4	56.2
69.928	53.987	70.283	54.438	69.4	53.8
51.928	58.387	52.283	58.838	51.6	58.4
89.328	77.387	90.083	77.238	89.2	76.4
59.928	73.387	60.683	73.238	60	73.6
57.928	64.187	58.283	64.438	57.6	64
56.728	58.387	57.083	58.438	56.4	58.2
70.928	53.387	71.483	53.638	70.4	53
86.128	87.587	87.083	87.838	86.2	87
42.528	61.187	42.683	61.638	42.4	61.4
51.328	55.187	51.483	55.438	50.8	55.2
53.728	48.187	52.883	47.638	52.6	47.4
61.528	26.387	61.683	26.438	60.4	26.4
90.528	56.387	90.883	56.438	89.8	55.8
91.728	54.187	92.483	54.238	91.2	53.6
75.328	50.987	75.883	51.038	74.8	50.8
65.128	65.987	65.683	66.438	64.8	65.8
99.128	35.387	99.483	35.038	98	34.6
60.728	83.587	61.283	84.038	60.8	83.4
82.128	60.787	82.483	60.838	81.6	60.4
58.128	52.787	58.483	53.038	57.8	52.6
44.728	91.187	45.283	91.638	45	91.4
38.928	84.587	39.083	85.038	38.8	84.8
40.928	57.787	40.883	58.038	40.6	58
62.728	59.587	63.083	60.038	62.4	59.6
55.128	56.387	55.283	56.838	54.6	56.6
61.928	57.587	62.283	57.838	61.4	57.4
83.928	53.387	84.283	53.438	83	53
75.728	54.387	76.283	54.638	75.2	54
71.128	34.987	71.483	35.038	70.1333	34.8
49.528	65.387	50.083	65.638	49.4	65.2
65.328	66.387	69.5376	62.0562	65	66
55.128	56.787	55.283	57.238	54.6	57
51.528	53.987	51.683	54.038	50.8	54
62.128	77.987	62.683	78.438	62	77.8
98.328	62.187	98.483	62.038	97.8	61.4
45.528	56.787	45.483	57.238	45	57
63.728	54.587	63.483	54.838	63.2	54.4
55.928	53.987	56.283	54.238	55.4	53.8
67.528	51.587	68.083	51.638	67	51.4
69.128	56.187	69.283	56.438	68.4	56
79.328	69.587	80.083	69.838	79	69.2
51.128	45.587	51.283	45.638	50.8	45.6
46.928	60.387	47.083	60.838	46.6	60.6
71.528	49.787	72.083	49.838	71	49.4
85.528	39.787	85.683	39.638	84.6	39.6
49.928	41.187	50.083	41.438	49.4	41.4
98.328	91.187	99.083	91.438	98.4	90.4
61.728	50.787	62.083	50.838	61.4	50.8
72.928	52.987	73.483	53.238	72.4	52.6
40.928	52.587	41.083	53.238	40.4	53
44.128	67.187	44.483	67.838	43.8	67.4
88.928	74.387	89.483	74.438	88.8	73.6
94.528	70.587	95.083	70.638	94.2	69.8
69.328	81.787	69.883	82.238	69.2	81.4
90.528	72.387	91.283	72.238	90.4	71.8
58.928	51.787	59.083	51.838	58.4	51.8
69.128	49.187	69.683	49.238	68.6	49
59.528	52.787	59.883	53.038	59.2	52.8
89.928	59.187	90.683	59.238	89.4	58.6
75.528	53.587	76.083	53.638	75.2	53.2
73.528	72.387	73.883	72.638	73.4	72
91.928	52.987	92.483	53.038	91.2	52.4
65.328	51.0759	64.683	52.838	63.8	52.6
60.528	47.987	60.683	48.238	60	48
93.128	64.587	94.683	64.438	92	64
43.728	89.387	44.483	89.838	44	89.6
62.128	66.587	62.683	66.838	62	66.6
60.328	50.387	60.683	50.638	60	50
50.528	55.387	50.883	55.638	50.1333	55.4
68.528	51.587	68.883	51.638	67.8	51.4
54.928	57.187	55.083	57.438	54.6	57.2
62.528	49.587	62.883	49.838	62	49.6
79.728	50.187	80.283	50.238	79.2	49.8
93.728	60.387	94.283	60.438	93.2	59.6
60.728	80.387	61.083	80.638	60.4	80.4
69.328	74.587	69.883	74.838	69.2	74.2
76.928	55.387	77.483	55.438	76.4	55
92.728	37.187	92.883	37.038	91.8	36.6
77.328	52.387	77.483	52.638	76.6	51.8
81.928	53.987	82.283	54.238	81.2	53.6
64.328	53.187	64.683	53.438	64	53.2
84.128	51.587	84.283	51.438	83.2	51
56.328	53.787	56.883	54.038	56	53.8
81.928	59.787	82.683	60.238	81.4	59.4
80.728	60.787	81.083	61.038	80	60.2
82.328	75.587	83.283	75.038	81.8	75.4
55.728	65.787	56.083	66.438	55.6	65.8
59.328	61.587	59.683	61.838	59	61.4
56.928	49.187	57.283	49.238	56.4	49.2
75.728	46.587	76.083	46.838	74.9	46.2
47.728	57.987	48.083	58.438	47.2	58.4
52.528	55.7203	52.883	55.838	52.4	55.4
77.928	34.787	78.083	34.838	77.2	34.2
72.928	60.187	73.283	60.438	72.4	59.8
63.928	61.387	64.483	61.838	63.6	61.4
80.728	67.987	81.483	68.238	80.4	67.6
72.928	48.387	73.283	48.638	72.4	48
61.528	72.187	62.083	72.838	61.4	72.4
67.328	51.187	67.683	51.238	66.8	51.2
72.928	56.187	72.483	56.638	72.4	56
46.528	51.787	46.483	52.238	46.2	51.8
78.328	77.987	79.083	78.038	78.5333	77.2
72.928	29.587	73.683	29.238	73.5429	30.9
60.928	50.187	61.283	50.038	60.4	50
72.728	76.987	73.283	77.238	72.4	76.8
79.128	60.387	79.883	60.238	78.8	59.8
72.328	54.387	72.683	54.438	71.6	54
78.728	47.587	79.083	47.838	77.8	47.4
60.328	92.587	60.883	93.038	60.8	92.2
46.728	49.787	46.883	50.038	46.2	49.8
51.928	52.787	52.283	52.838	51.6	52.6
88.328	56.987	89.483	57.038	88	56.2
44.128	49.187	44.283	49.238	43.6	49.2
95.928	64.787	96.483	64.838	95.4	64
51.928	49.987	52.083	50.438	51.2	50
67.328	66.387	67.883	66.638	67	66.2
54.328	58.387	54.683	58.838	54	58.2
66.928	52.987	67.283	53.438	66.4	52.8
51.4613	71.987	52.083	72.438	51.2	72
51.328	87.587	51.883	88.238	51.4667	87.6
92.528	44.387	92.883	44.638	91.8	43.8
45.128	49.187	45.283	49.638	44.4	49.4
48.328	47.987	48.683	48.438	47.6	47.8
61.128	93.987	61.883	94.238	61.4	93.8
51.528	59.987	51.683	60.438	51.2	60
54.328	54.187	54.683	54.638	53.6	54
75.528	36.987	75.883	36.838	74.8	36.6
65.528	51.187	65.683	51.038	64.8	51
61.128	91.187	65.283	88.038	64.8	87.4
44.528	58.187	44.683	58.438	44.2	58.2
52.928	57.787	53.483	58.238	52.6	57.8
74.728	47.187	75.283	47.638	74.4	47
84.128	51.787	84.483	52.038	83.4	51.4
92.128	66.587	92.883	66.638	91.8	65.8
68.928	55.387	69.483	55.438	68.4	55.2
51.528	60.187	51.483	60.638	51.2	60
62.528	51.387	62.683	51.438	61.8	51.2
82.928	55.187	83.283	55.238	82.4	54.6
43.328	49.387	43.483	50.038	43	49.8
58.728	52.387	59.083	52.438	58.4	52.4
71.728	67.387	74.283	68.838	71.6	67.2
56.128	56.387	56.283	56.638	55.8	56.4
95.128	56.387	95.883	56.238	94.2	55.6
62.928	30.587	63.283	30.838	62.4	30.6
79.328	61.987	79.683	62.038	78.8	61.4
48.528	51.587	48.683	51.638	48	51.6
66.528	56.987	66.883	57.238	66	56.8
64.128	51.587	64.683	51.638	63.8	51.4
46.128	28.587	47.083	29.038	46.2	29
61.128	54.787	61.083	55.038	60.4	54.6
59.728	66.387	60.483	66.838	59.6	66.4
69.328	56.587	69.883	56.638	69	56.2
53.728	75.187	54.083	75.638	53.6	75
52.128	40.787	52.083	41.038	51.6	41.2
85.328	61.187	85.883	61.238	84.6	60.4
49.928	61.987	50.483	62.438	49.8	61.6
56.328	59.587	56.883	60.038	56.2	59.6
58.128	60.387	58.483	60.438	57.6	60
51.328	86.787	52.083	86.838	51.6	86.8
52.528	61.787	53.083	62.238	52.4	62
60.128	56.987	60.683	57.438	59.8	56.8
59.528	74.987	60.083	75.638	59.2	74.8
61.728	56.387	62.283	56.638	61.6	56
62.728	57.187	63.083	57.438	62.8	57.2
53.928	48.187	53.883	48.438	53.2	48.2
59.928	57.587	60.283	57.838	59.6	57.6
92.728	47.187	93.083	47.238	92	46.6
61.328	70.387	61.883	70.838	60.8	70.2
65.928	77.587	66.483	78.038	66	77.2
59.928	60.587	60.483	61.038	59.6	60.4
87.928	52.587	88.283	52.638	87.5	52
